runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.003,1,1,336,1484,237,237,237,237,2,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-97.scen
0.001,2,3,353,1492,243,243,242,243,1,1,0,1,0,0,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-98.scen
0.003,1,1,410,1777,229,228,228,228,3,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-99.scen
0.002,1,1,328,1424,214,214,214,214,4,0,0,0,0,0,0,0,0,0,1,0,5,1,0,0,0.001,0,0.001,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-100.scen
0.005,3,5,726,3012,405,398,397,398,4,1,0,1,0,1,0,0,0,2,1,0,9,1,0.5,0.5,0.001,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-1.scen
0.005,2,3,944,3773,491,485,485,485,6,0,0,0,0,1,0,0,0,1,1,0,8,0,0,1,0,0,0.001,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-2.scen
0.008,6,11,1224,4477,470,450,450,450,5,0,0,0,0,5,0,0,0,5,1,0,15,0,0.4,1.4,0.001,0,0.001,0,0,0,0.003,0,0,0.001,0.001,0.008,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-3.scen
0.008,4,7,1300,5171,479,475,474,475,11,1,0,1,0,2,0,0,0,3,1,0,11,0,1.66667,0.333333,0.002,0,0,0,0,0,0.002,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-4.scen
0.006,2,3,1045,4077,521,511,510,511,3,0,0,0,0,1,0,0,0,1,1,0,7,0,1,1,0.001,0.001,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-5.scen
0.011,10,19,1971,7036,492,458,458,458,8,0,3,1,0,5,0,0,0,9,1,0,20,2,-0.111111,1.44444,0.003,0,0,0,0,0,0.002,0,0,0.004,0.004,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-6.scen
0.007,10,19,1410,5275,439,418,418,418,6,2,4,0,0,5,0,0,0,9,1,0,12,1,0.333333,1.66667,0.002,0,0.001,0,0,0,0.001,0,0,0.001,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-7.scen
0.012,8,15,1199,4576,436,421,421,421,7,1,3,0,0,4,0,0,0,7,1,0,14,1,0.714286,0.714286,0.002,0.001,0,0,0,0,0.005,0,0,0.001,0.001,0.011,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-8.scen
0.007,5,9,1113,4429,456,437,436,437,8,0,1,0,0,3,0,0,0,4,1,0,13,0,0,1,0.002,0,0,0,0,0,0.002,0,0,0.002,0.002,0.007,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-9.scen
0.009,10,19,1414,5520,473,453,451,453,8,2,4,1,0,4,0,0,0,9,1,0,16,0,1,0.777778,0.002,0,0,0,0,0,0.002,0,0.001,0.003,0.003,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-10.scen
0.009,6,13,1719,5973,467,446,445,446,8,1,2,1,0,3,0,0,0,6,1,0,18,0,0.5,0.833333,0.002,0,0,0,0,0,0.002,0,0,0.003,0.003,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-11.scen
0.008,6,13,1439,5291,512,488,484,488,4,3,2,1,0,3,0,0,0,6,1,0,17,1,1.83333,-0.666667,0.003,0,0,0,0,0,0.002,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-12.scen
0.007,6,11,1117,4503,476,472,470,472,9,1,2,1,0,2,0,0,0,5,1,0,11,1,0.8,0.4,0.002,0,0,0,0,0,0.002,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-13.scen
0.011,7,13,1858,6617,449,432,430,432,12,4,1,4,0,1,0,0,0,6,1,0,21,1,1.16667,0.333333,0.003,0,0.001,0,0,0,0.003,0,0.001,0.002,0.003,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-14.scen
0.014,9,17,1662,6191,483,469,468,469,10,1,3,1,0,4,0,0,0,8,1,0,15,1,1.375,0.375,0.004,0,0,0,0,0,0.002,0,0,0.004,0.004,0.013,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-15.scen
0.008,8,15,1384,5375,488,477,476,477,8,1,3,1,0,3,0,0,0,7,1,0,15,0,0.285714,0.571429,0.002,0,0,0,0,0,0.001,0,0,0.003,0.003,0.006,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-16.scen
0.01,6,11,2034,7173,502,495,495,495,13,0,2,0,0,3,0,0,0,5,1,0,18,0,0.4,1,0.001,0,0,0,0,0,0.004,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-17.scen
0.007,8,15,1349,5114,420,414,413,414,7,0,4,0,0,3,0,0,0,7,1,0,13,5,0.285714,0.857143,0.002,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-18.scen
0.007,1,1,871,3742,518,512,512,512,7,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0.001,0.001,0,0,0,0,0.001,0,0.001,0.001,0.001,0.007,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-19.scen
0.013,17,33,2508,8661,485,459,456,459,7,2,10,1,0,5,0,0,0,16,1,0,16,0,0.1875,0.8125,0.002,0,0,0,0,0,0.003,0,0.001,0.005,0.005,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-20.scen
0.009,5,9,1277,4847,469,458,455,458,9,2,0,2,0,2,0,0,0,4,1,0,19,1,0.5,0.25,0.003,0,0,0,0,0,0.001,0,0,0.003,0.003,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-21.scen
0.007,7,13,1137,4561,463,450,449,450,7,1,0,1,0,5,0,0,0,6,1,0,17,1,0.833333,0.5,0.002,0,0,0,0,0,0.002,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-22.scen
0.008,5,9,1650,5778,445,426,426,426,6,0,0,0,0,4,0,0,0,4,1,0,13,1,1,1,0.002,0,0,0,0,0,0.001,0,0,0.003,0.003,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-23.scen
0.009,5,9,1690,5928,471,462,460,462,8,1,0,1,0,3,0,0,0,4,1,0,14,0,0.75,0.5,0.001,0,0.001,0,0,0,0.003,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-24.scen
0.009,9,17,1562,5889,474,453,450,453,10,4,2,3,0,3,0,0,0,8,1,0,23,0,1.375,0.625,0.002,0,0,0,0,0,0.002,0,0,0.003,0.003,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-25.scen
0.008,3,5,1140,4570,463,447,446,447,10,0,1,0,0,1,0,0,0,2,1,0,14,0,0,1,0.002,0,0,0,0,0,0.002,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-26.scen
0.011,9,17,1622,5793,456,427,424,427,4,2,0,1,0,7,0,0,0,8,1,0,20,1,0.75,0.125,0.003,0,0,0,0,0,0.003,0,0,0.003,0.003,0.007,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-27.scen
0.008,8,17,1177,4813,422,416,414,416,9,2,5,1,0,2,0,0,0,8,1,0,22,0,0.375,0.375,0.002,0,0,0,0,0,0.002,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-28.scen
0.013,7,13,1167,4669,441,436,433,436,12,3,4,1,0,1,0,0,0,6,1,0,19,0,0.666667,0.5,0.004,0,0,0,0,0,0.003,0,0,0.002,0.002,0.014,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-29.scen
0.005,3,5,856,3537,472,461,460,461,6,1,0,1,0,1,0,0,0,2,1,0,9,0,1,0,0.001,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-30.scen
0.006,1,1,811,3421,441,438,437,438,5,0,0,0,0,0,0,0,0,0,1,0,11,3,0,0,0.002,0,0,0,0,0,0.001,0,0,0.001,0.001,0.007,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-31.scen
0.006,6,11,1074,4192,450,436,436,436,6,1,2,1,0,2,0,0,0,5,1,0,14,0,0.4,1,0.002,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-32.scen
0.006,5,9,1107,4533,492,486,485,486,9,1,3,1,0,0,0,0,0,4,1,0,14,1,0.25,0.5,0.001,0,0,0,0,0,0.002,0,0.001,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-33.scen
0.012,3,5,949,3805,444,432,432,432,7,0,0,0,0,2,0,0,0,2,1,0,13,0,0,1,0.003,0,0.001,0,0,0,0.004,0,0,0,0.001,0.016,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-34.scen
0.007,6,13,1395,5217,484,460,459,460,6,1,2,1,0,3,0,0,0,6,1,0,14,0,1.16667,0.5,0.002,0,0,0,0,0,0.001,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-35.scen
0.01,7,13,1950,6453,470,446,444,446,7,3,3,0,0,3,0,0,0,6,1,0,17,0,0.5,0.833333,0.003,0,0,0,0,0,0.002,0,0,0.003,0.003,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-36.scen
0.008,2,3,801,3247,442,440,439,440,4,1,0,1,0,0,0,0,0,1,1,0,7,1,1,1,0.003,0,0,0,0,0,0.002,0,0,0.001,0.001,0.015,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-37.scen
0.006,4,7,942,3851,524,514,511,514,4,2,0,1,0,2,0,0,0,3,1,0,8,2,1,0,0.002,0,0,0,0,0,0.001,0,0.001,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-38.scen
0.014,7,13,2222,7774,476,467,466,467,11,0,4,0,0,2,0,0,0,6,1,0,23,0,0,1.5,0.004,0,0,0,0,0,0.006,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-39.scen
0.008,1,1,1340,5004,525,516,515,516,6,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0.002,0,0,0,0,0,0.002,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-40.scen
0.005,3,5,809,3397,459,448,446,448,7,0,0,0,0,2,0,0,0,2,1,0,12,0,-0.5,1.5,0.002,0,0,0,0,0,0.001,0,0,0.001,0.001,0.006,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-41.scen
0.011,7,13,2194,7518,504,460,460,460,9,0,0,0,0,6,0,0,0,6,1,0,30,0,0.166667,1.16667,0.003,0,0,0,0,0,0.002,0,0.001,0.004,0.004,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-42.scen
0.006,4,7,1063,4128,474,467,467,467,6,1,2,0,0,1,0,0,0,3,1,0,11,0,0.333333,1.66667,0.002,0,0,0,0,0,0.002,0,0,0,0,0.007,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-43.scen
0.007,5,9,1222,4837,506,491,490,491,10,0,1,2,0,1,0,0,0,4,1,0,11,0,0.25,1,0.002,0,0,0,0,0,0.001,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-44.scen
0.009,9,17,1315,5158,457,444,443,444,9,1,6,0,0,2,0,0,0,8,1,0,19,0,0.125,1.5,0.003,0,0.001,0,0,0,0.002,0,0,0.001,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-45.scen
0.008,5,9,1374,5289,454,449,448,449,9,1,3,1,0,0,0,0,0,4,1,0,15,2,0.25,0.75,0.002,0,0,0,0,0,0.003,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-46.scen
0.006,5,9,1085,4248,450,441,438,441,7,1,1,1,0,2,0,0,0,4,1,0,14,0,1,-0.25,0.002,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-47.scen
0.008,8,15,1488,5503,478,452,450,452,4,2,1,1,0,5,0,0,0,7,1,0,16,0,-0.142857,0.714286,0.002,0,0,0,0,0,0.002,0.001,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-48.scen
0.009,4,7,1250,4926,470,456,454,456,6,1,0,0,0,3,0,0,0,3,1,0,29,0,1,-0.666667,0.003,0,0,0,0,0,0.003,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-49.scen
0.007,4,7,995,3934,459,449,447,449,4,1,0,0,0,3,0,0,0,3,1,0,16,0,0.666667,0,0.002,0,0,0,0,0,0.002,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-50.scen
0.007,11,21,1794,6153,448,428,427,428,4,1,3,1,0,6,0,0,0,10,1,0,13,0,0.7,0.6,0.002,0,0,0,0,0,0.001,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-51.scen
0.007,4,7,1371,5046,482,472,472,472,8,0,2,0,0,1,0,0,0,3,1,0,14,0,1,0.666667,0.002,0,0,0,0,0,0.002,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-52.scen
0.008,5,9,1177,4823,496,481,480,481,10,1,1,1,0,2,0,0,0,4,1,0,21,0,0.5,1,0.002,0,0,0,0,0,0.002,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-53.scen
0.011,12,23,1607,6290,497,484,482,484,13,3,7,3,0,1,0,0,0,11,1,0,20,2,0.545455,0.727273,0.003,0,0,0,0,0,0.004,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-54.scen
0.008,6,13,1594,5631,449,438,436,438,8,1,2,0,0,4,0,0,0,6,1,0,14,0,0.166667,0.666667,0.002,0,0,0,0,0,0.001,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-55.scen
0.009,5,9,1423,5252,437,432,430,432,9,3,0,2,0,2,0,0,0,4,1,0,17,0,1.25,-0.75,0.002,0,0,0,0,0,0.003,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-56.scen
0.006,4,9,939,3863,446,439,438,439,8,2,1,2,0,1,0,0,0,4,1,0,15,0,0.5,0.75,0.001,0,0,0,0,0,0.002,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-57.scen
0.01,7,13,2081,6531,477,452,452,452,7,1,1,0,0,5,0,0,0,6,1,0,19,0,0.333333,1,0.002,0,0,0,0,0,0.004,0,0,0.002,0.002,0.007,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-58.scen
0.007,6,13,1277,4798,426,416,414,416,7,3,1,2,0,3,0,0,0,6,1,0,13,0,0.666667,0.5,0.001,0.001,0,0,0,0,0.002,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-59.scen
0.009,7,13,1552,5848,466,454,453,453,13,2,2,1,0,3,0,0,0,6,1,0,23,2,0.166667,0.666667,0.002,0,0,0,0,0,0.003,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-60.scen
0.009,10,19,1579,5782,462,445,444,445,6,1,5,0,0,4,0,0,0,9,1,0,17,1,0.555556,0.666667,0.002,0,0,0,0,0,0.005,0,0,0,0,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-61.scen
0.015,14,27,2019,7138,472,455,453,455,7,2,7,1,0,5,0,0,0,13,1,0,15,1,0.538462,0.692308,0.002,0.001,0,0,0,0,0.004,0,0,0.004,0.004,0.014,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-62.scen
0.006,7,13,1256,4599,454,439,438,439,4,1,1,1,0,4,0,0,0,6,1,0,8,0,0.333333,0.666667,0.001,0,0,0,0,0,0.003,0,0,0,0,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-63.scen
0.013,10,19,2082,7057,454,442,441,442,13,0,5,1,0,3,0,0,0,9,1,0,22,0,-0.111111,1.22222,0.004,0,0,0,0,0,0.003,0,0,0.003,0.003,0.011,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-64.scen
0.006,3,5,1048,4163,482,469,469,469,5,0,0,0,0,2,0,0,0,2,1,0,11,0,3.5,0.5,0.002,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-65.scen
0.007,2,3,856,3571,418,415,414,415,9,0,1,0,0,0,0,0,0,1,1,0,15,0,0,1,0.002,0,0,0,0,0,0.001,0,0,0.002,0.002,0.007,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-66.scen
0.01,5,9,1655,6141,498,488,488,488,11,0,3,1,0,0,0,0,0,4,1,0,23,0,0.25,2.25,0.003,0,0.001,0,0,0,0.002,0,0.001,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-67.scen
0.007,2,3,1121,4428,478,465,465,465,12,0,0,0,0,1,0,0,0,1,1,0,14,0,0,1,0.001,0,0,0,0,0,0.003,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-68.scen
0.01,6,11,1203,4848,480,474,473,474,10,1,2,1,0,2,0,0,0,5,1,0,16,1,0.4,0.8,0.003,0,0,0,0,0,0.002,0,0,0.001,0.001,0.009,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-69.scen
0.008,2,3,1399,5233,511,499,498,499,8,1,0,1,0,0,0,0,0,1,1,0,13,0,1,0,0.001,0,0.001,0,0,0,0.002,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-70.scen
0.006,5,9,877,3557,427,413,412,413,5,1,1,1,0,2,0,0,0,4,1,0,11,0,2,0.75,0.002,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-71.scen
0.007,4,7,1150,4353,432,424,421,424,6,2,0,1,0,2,0,0,0,3,1,0,17,0,0.666667,-0.333333,0.002,0,0,0,0,0,0.002,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-72.scen
0.008,6,11,1325,4714,455,433,429,433,4,3,0,0,0,5,0,0,0,5,1,0,18,0,1.2,-0.8,0.003,0,0,0,0,0,0.002,0,0,0.001,0.001,0.007,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-73.scen
0.009,6,11,1541,5731,477,474,471,474,7,1,3,1,0,1,0,0,0,5,1,0,16,0,0.6,-0.2,0.002,0.001,0.001,0,0,0,0.001,0,0,0.002,0.003,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-74.scen
0.007,6,11,1448,4979,483,462,462,462,3,0,0,0,0,5,0,0,0,5,1,0,10,0,2.2,0,0.001,0,0,0,0,0,0.002,0,0.001,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-75.scen
0.006,7,13,1079,4326,454,444,442,444,6,3,2,3,0,1,0,0,0,6,1,0,10,0,0.666667,0.666667,0.001,0.001,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-76.scen
0.007,6,11,1423,5199,450,433,430,433,4,3,0,2,0,3,0,0,0,5,1,0,12,0,1,0.6,0.002,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-77.scen
0.008,6,11,1295,4893,451,441,441,441,8,0,3,0,0,2,0,0,0,5,1,0,13,0,0,1,0.001,0,0,0,0,0,0.003,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-78.scen
0.007,3,7,1248,4907,482,475,473,475,6,1,1,1,0,1,0,0,0,3,1,0,14,0,0.666667,-0.333333,0.002,0,0,0,0,0,0.002,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-79.scen
0.007,5,9,1147,4558,512,508,506,508,5,2,2,1,0,1,0,0,0,4,1,0,9,1,0.5,0.5,0.001,0,0,0,0,0,0.003,0,0,0,0,0.007,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-80.scen
0.008,5,9,1322,5075,467,456,455,456,8,1,1,1,0,2,0,0,0,4,1,0,17,1,0.25,0.75,0.002,0,0,0,0,0,0.003,0,0.001,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-81.scen
0.005,4,7,778,3288,463,458,457,458,5,1,0,1,0,2,0,0,0,3,1,0,9,0,1.66667,0.333333,0.002,0,0,0,0,0,0.001,0,0,0,0,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-82.scen
0.014,5,11,2880,8068,552,530,529,530,10,0,2,0,0,3,0,0,0,5,1,0,16,0,0,1.8,0.002,0,0,0,0,0,0.006,0,0,0.004,0.004,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-83.scen
0.007,5,9,925,3858,452,449,443,449,7,3,1,0,0,3,0,0,0,4,1,0,16,1,1.25,-0.75,0.002,0,0,0,0,0,0.002,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-84.scen
0.013,5,11,1624,6051,536,510,510,510,6,0,2,0,0,3,0,0,0,5,1,0,12,0,-0.2,1.8,0.003,0,0,0,0,0,0.003,0,0,0.002,0.002,0.015,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-85.scen
0.014,7,15,1597,5773,474,452,449,452,8,3,1,3,0,3,0,0,0,7,1,0,16,1,1.85714,0.285714,0.004,0,0,0.001,0,0,0.003,0,0,0.002,0.002,0.013,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-86.scen
0.014,3,5,1168,4521,462,455,454,455,7,1,0,1,0,1,0,0,0,2,1,0,15,4,0.5,0.5,0.004,0,0.001,0,0,0,0.004,0,0,0.001,0.001,0.015,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-87.scen
0.019,7,13,1451,5598,499,486,482,486,9,2,1,0,0,5,0,0,0,6,1,0,22,0,2.5,0.166667,0.007,0,0,0,0,0,0.004,0,0,0.003,0.003,0.01,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-88.scen
0.007,4,7,1128,4360,458,446,445,446,9,0,0,0,0,3,0,0,0,3,1,0,12,0,0.333333,1.33333,0.002,0,0,0,0,0,0.001,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-89.scen
0.009,8,15,1384,5401,489,469,469,469,6,0,2,0,0,5,0,0,0,7,1,0,16,0,-0.285714,1.14286,0.003,0,0,0,0,0,0.002,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-90.scen
0.007,3,7,1475,4930,445,429,429,429,5,0,0,0,0,3,0,0,0,3,1,0,10,0,-0.666667,2.33333,0.002,0,0,0,0,0,0.001,0,0,0.002,0.002,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-91.scen
0.012,9,17,2075,6978,481,458,457,458,9,1,2,1,0,5,0,0,0,8,1,0,23,2,1.375,0.625,0.002,0.001,0,0,0,0,0.003,0,0,0.003,0.003,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-92.scen
0.005,2,3,979,3939,476,463,463,463,7,0,0,0,0,1,0,0,0,1,1,0,10,0,0,2,0.001,0,0,0,0,0,0.001,0,0,0.001,0.001,0.006,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-93.scen
0.007,3,5,1299,5033,541,531,531,531,6,0,1,0,0,1,0,0,0,2,1,0,10,0,0,1,0.002,0,0,0,0,0,0.003,0,0,0,0,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-94.scen
0.008,2,3,1084,4375,481,473,473,473,8,0,0,0,0,1,0,0,0,1,1,0,18,0,0,1,0.003,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-95.scen
