runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0,0,1,253,1112,219,219,219,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-50.scen
0.001,2,3,266,1123,183,181,181,181,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-51.scen
0.001,1,1,313,1391,231,230,230,230,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-52.scen
0.001,1,3,286,1241,233,233,232,233,0,1,0,1,0,0,0,0,0,1,1,0,2,0,1,-1,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-53.scen
0.001,0,1,297,1287,251,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-54.scen
0.001,1,1,314,1325,223,222,221,222,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-55.scen
0.001,1,1,329,1343,208,206,206,206,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-56.scen
0,0,1,261,1152,229,228,228,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-57.scen
0.001,1,1,298,1287,231,230,230,230,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-58.scen
0,0,1,243,1069,220,220,220,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-59.scen
0.002,2,3,485,1827,223,220,220,220,2,0,1,0,0,0,0,0,0,1,1,0,4,0,1,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-60.scen
0.001,2,3,315,1357,215,213,212,213,1,1,1,0,0,0,0,0,0,1,1,0,2,0,1,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-61.scen
0.003,5,9,544,2147,212,210,208,210,1,1,4,0,0,0,0,0,0,4,1,0,2,0,0.25,1.25,0.001,0,0,0,0,0,0.001,0,0,0.001,0.001,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-62.scen
0.001,1,1,266,1151,210,209,209,209,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-63.scen
0.001,1,1,286,1284,243,242,242,242,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-64.scen
