runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.003,4,7,711,1873,226,216,212,216,3,2,0,1,0,2,0,0,0,3,1,0,8,0,1.33333,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-61.scen
0.002,3,5,426,1353,212,212,208,212,2,2,1,1,0,0,0,0,0,2,1,0,6,0,2,-1,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-62.scen
0.002,3,5,448,1487,209,209,209,209,4,0,0,2,0,0,0,0,0,2,1,0,5,1,0,1,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-63.scen
0.003,2,3,467,1572,244,244,242,244,5,1,0,1,0,0,0,0,0,1,1,0,6,0,2,0,0.002,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-64.scen
0.003,1,1,382,1279,242,242,240,242,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.002,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-65.scen
0.002,1,1,314,1118,217,217,217,217,3,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-66.scen
0.002,2,3,378,1300,256,256,254,256,1,0,0,0,0,1,0,0,0,1,1,0,2,0,2,0,0,0,0.001,0,0,0,0,0,0,0,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-67.scen
0,0,1,251,882,216,216,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-68.scen
0.001,1,1,316,1140,244,244,244,244,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-69.scen
0.006,5,11,831,2487,263,261,255,261,2,4,1,3,0,1,0,0,0,5,1,0,8,0,1.6,-0.2,0.002,0,0,0,0,0,0.002,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-70.scen
0.001,2,5,363,1230,224,222,222,222,0,0,2,0,0,0,0,0,0,2,1,0,1,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-71.scen
0.002,2,3,364,1225,228,228,226,228,2,1,0,1,0,0,0,0,0,1,1,0,4,0,2,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-72.scen
0.004,4,7,513,1580,224,222,216,222,2,3,0,1,0,2,0,0,0,3,1,0,9,0,2,-1.33333,0.002,0,0,0,0,0,0.001,0,0,0.001,0.001,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-73.scen
0.003,2,3,448,1527,234,234,232,234,4,1,0,1,0,0,0,0,0,1,1,0,8,0,2,0,0.002,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+T+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-74.scen
