runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.001,1,1,259,920,220,220,220,220,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-59.scen
0.003,3,5,446,1441,224,222,220,222,2,1,1,1,0,0,0,0,0,2,1,0,5,0,2,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-60.scen
0.002,3,5,370,1232,216,216,212,216,1,2,1,1,0,0,0,0,0,2,1,0,5,0,2,-1,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-61.scen
0.002,3,5,397,1276,212,212,208,212,1,2,1,1,0,0,0,0,0,2,1,0,4,0,2,-0.5,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-62.scen
0.002,3,5,434,1429,209,209,209,209,3,0,0,2,0,0,0,0,0,2,1,0,3,1,0,1,0,0.001,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-63.scen
0.001,1,3,351,1238,244,244,242,244,1,1,0,1,0,0,0,0,0,1,1,0,2,0,2,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-64.scen
0.002,1,1,365,1213,242,242,240,242,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-65.scen
0.001,1,1,291,1043,217,217,217,217,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-66.scen
0.002,2,3,385,1312,256,256,254,256,1,0,1,0,0,0,0,0,0,1,1,0,2,0,2,0,0.001,0,0,0,0,0,0,0,0,0.001,0.001,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-67.scen
0,0,1,252,884,216,216,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-68.scen
0.001,1,1,302,1096,244,244,244,244,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-69.scen
0.004,6,13,878,2506,263,261,255,261,0,3,3,3,0,0,0,0,0,6,1,0,4,0,1.33333,0.333333,0.002,0,0,0,0,0,0.001,0,0,0.001,0.001,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-70.scen
0.001,2,5,362,1228,224,222,222,222,0,0,2,0,0,0,0,0,0,2,1,0,1,0,0,1,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-71.scen
0.002,2,3,350,1175,228,228,226,228,1,1,0,1,0,0,0,0,0,1,1,0,2,0,2,0,0.001,0,0.001,0,0,0,0,0,0,0,0.001,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-72.scen
0.002,3,5,486,1487,220,218,216,218,1,2,0,2,0,0,0,0,0,2,1,0,4,0,2,-0.5,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-73.scen
0.001,2,3,343,1164,234,234,232,234,1,1,0,1,0,0,0,0,0,1,1,0,2,0,2,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-74.scen
0.001,3,5,421,1402,241,239,239,239,2,0,2,0,0,0,0,0,0,2,1,0,3,0,0,1.5,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-75.scen
0.001,2,3,308,1085,222,222,220,222,1,1,0,1,0,0,0,0,0,1,1,0,2,0,2,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-76.scen
0.001,2,3,315,1093,221,221,219,221,1,1,0,1,0,0,0,0,0,1,1,0,2,0,2,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-77.scen
0.001,1,1,272,947,218,218,218,218,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-78.scen
0.002,2,3,396,1302,253,253,251,253,1,1,0,1,0,0,0,0,0,1,1,0,3,1,2,-1,0.001,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-79.scen
0.001,2,3,355,1294,258,258,258,258,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0.001,0,0,0,0,0.003,WDG+R+C+BP with AStar,instances/empty-16-16/empty-16-16-random-20-agents-80.scen
