runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
60.001,38712,76412,4635546,14285679,-1,727,715,719,19606,26112,3685,29,8886,0,0,113599,28628,37.13,1.516,0.558,0.839,0.184,0,4.223,0.447,0.473,10.195,11.338,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-19.scen:
60.001,21679,43242,3701444,11594915,-1,715,700,708,11713,54,514,0,21111,0,0,96915,1903,38.511,0.813,0.434,1.088,0.033,0,8.489,0.155,0.26,7.811,8.617,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-20.scen:
60.001,59850,109448,5967447,18299361,-1,688,675,681,23965,38921,2756,0,18173,0,0,85439,87008,31.666,2.235,0.708,0.703,0.664,0,3.606,0.654,0.684,13.575,14.809,0.019,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-21.scen:
60.001,38531,75690,4339797,13450173,-1,692,682,687,17172,23391,3674,104,11362,0,0,112834,24434,37.115,1.684,0.55,0.621,0.261,0,5.174,0.396,0.484,9.783,10.869,0.02,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-22.scen:
60.001,45948,88940,4726818,14623559,-1,651,637,645,25363,22277,3605,282,19784,0,0,122844,31766,34.786,2.198,0.696,0.494,0.317,0,5.9,0.359,0.561,10.871,12.285,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-23.scen:
60.001,26508,52213,4227804,12361875,-1,705,697,703,16140,19530,2341,0,4637,0,0,94830,34511,38.09,1.078,0.465,0.877,0.405,0,3.458,0.376,0.377,9.462,10.342,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-24.scen:
60.001,34038,67999,4514026,13303050,-1,705,689,696,11125,624,2171,8,31235,0,0,118594,31900,37.186,1.548,0.587,0.555,0.047,0,7.335,0.127,0.39,9.852,10.935,0.018,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-25.scen:
60.001,46629,93147,5762622,18147718,-1,685,673,679,24823,34883,3508,0,8238,0,0,90637,52816,35.197,1.942,0.637,0.716,0.146,0,3.664,0.446,0.596,13.027,14.175,0.022,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-26.scen:
3.915,3034,6053,389902,1213443,704,704,691,698,1351,78,128,2,2825,0,0,7471,1021,2.052,0.133,0.047,0.036,0,0,0.565,0.014,0.029,0.894,0.999,0.02,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-27.scen:
60.001,25017,49885,5327453,15359185,-1,693,676,682,9198,22,758,15,24222,0,0,101748,3762,35.632,0.932,0.481,0.293,0.05,0,8.386,0.189,0.338,11.572,12.536,0.023,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-28.scen:
10.917,8116,16020,1020911,3370578,662,662,650,657,3786,5099,504,4,2509,0,0,19205,10910,6.268,0.354,0.11,0.184,0.008,0,0.827,0.075,0.099,2.296,2.495,0.023,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-29.scen:
60.001,57935,114652,5872260,18426730,-1,686,674,681,30040,48684,3926,5,5320,0,0,115748,90440,33.904,2.399,0.764,0.918,0.249,0,2.508,0.576,0.707,13.416,14.739,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-30.scen:
60.001,34448,66441,4414577,13057976,-1,688,678,680,15830,19931,2216,35,12266,0,0,96105,21833,37.893,1.386,0.438,1.053,0.213,0,4.639,0.39,0.412,9.527,10.383,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-31.scen:
60.001,28265,55450,6327492,15716612,-1,646,629,637,7420,614,690,67,26894,0,0,84509,3408,36.07,1.176,0.411,0.246,0.073,0,7.719,0.119,0.294,12.227,12.99,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-32.scen:
0.131,113,225,12080,44429,713,713,707,708,81,25,9,0,78,0,0,297,7,0.074,0,0.002,0.001,0.001,0,0.02,0.001,0.002,0.024,0.028,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-33.scen:
0.112,75,149,8582,30903,660,660,653,655,73,17,1,0,56,0,0,254,0,0.067,0.001,0,0.001,0,0,0.018,0,0,0.019,0.022,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-34.scen:
60.001,26362,52497,5683181,14250655,-1,681,660,668,4428,92,1093,34,25143,0,0,80066,2356,38.143,1.111,0.37,0.128,0.029,0,6.956,0.142,0.282,11.359,12.053,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-35.scen:
60.001,44066,86898,5665495,17093170,-1,666,654,663,20541,34718,2840,93,6415,0,0,103391,57624,35.444,1.702,0.614,0.929,0.258,0,3.164,0.4,0.54,12.062,13.338,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-36.scen:
1.294,845,1673,103295,325652,654,654,643,646,478,145,32,0,668,0,0,2954,140,0.796,0.028,0.011,0.015,0,0,0.158,0.002,0.007,0.221,0.249,0.017,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-37.scen:
60.001,32006,63517,5014724,15691717,-1,760,749,757,17693,18549,3024,0,10433,0,0,88606,42102,36.392,1.246,0.521,0.967,0.197,0,4.494,0.348,0.442,10.972,12.011,0.022,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-38.scen:
60.001,18043,35663,4356325,10994975,-1,706,691,698,7965,9,885,3,17146,0,0,87455,2250,39.773,0.682,0.357,0.357,0.036,0,7.924,0.106,0.197,8.719,9.456,0.02,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-39.scen:
60.001,31584,61944,4670277,14750157,-1,777,769,774,14759,24111,2930,0,4543,0,0,82596,29144,38.753,1.193,0.436,0.886,0.268,0,3.468,0.396,0.403,10.326,11.123,0.012,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-40.scen:
60.001,42616,83933,5358236,16277197,-1,677,672,675,23683,29775,4342,0,8499,0,0,105336,49166,36.194,1.656,0.608,1.233,0.366,0,3.62,0.41,0.556,11.598,12.728,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-41.scen:
60.001,33821,66154,5449188,15155074,-1,691,674,678,14195,13356,3098,0,17367,0,0,92371,30119,35.814,1.331,0.535,0.584,0.077,0,4.846,0.332,0.411,11.524,12.547,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-42.scen:
60.001,38405,74329,5673127,15940869,-1,717,705,706,16125,23494,6208,62,8641,0,0,94710,52032,36.069,1.629,0.54,0.975,0.22,0,4.217,0.35,0.425,11.764,12.738,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-43.scen:
60.001,33110,65318,4966898,14873515,-1,742,733,739,14645,27224,2835,0,3051,0,0,86947,49609,36.349,1.209,0.493,0.98,0.411,0,2.152,0.423,0.386,10.948,11.837,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-44.scen:
60.001,35626,70647,4969149,15739084,-1,690,675,684,17968,2,2357,74,33193,0,0,114820,15513,35.37,1.412,0.568,0.499,0.111,0,8.307,0.157,0.425,10.746,11.87,0.01,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-45.scen:
60.001,29354,56065,3529487,10676528,-1,675,659,664,15306,15377,3018,0,10959,0,0,89292,41526,41.18,1.118,0.441,0.976,0.147,0,3.428,0.293,0.36,7.803,8.642,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-46.scen:
60.001,31012,59865,4581832,12904933,-1,667,653,662,14502,14904,1916,18,14174,0,0,97069,19821,39.739,1.217,0.463,0.431,0.066,0,4.649,0.292,0.358,9.527,10.422,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-47.scen:
14.619,8810,17527,1133758,3498011,671,671,658,665,3810,1041,324,0,7444,0,0,26136,3699,9.04,0.329,0.135,0.122,0.009,0,1.778,0.05,0.08,2.491,2.752,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-48.scen:
60.001,31481,61406,4865028,13387811,-1,666,655,658,15804,16338,1955,382,12806,0,0,94670,17064,36.348,1.194,0.479,0.406,0.491,0,5.959,0.4,0.397,10.224,11.106,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-49.scen:
60.001,39313,78260,5219914,15113821,-1,662,645,651,19217,6080,1434,150,31649,0,0,107702,6896,35.435,1.759,0.603,0.309,0.101,0,7.54,0.308,0.477,11.2,12.398,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-50.scen:
60.001,36842,71636,4484593,13400799,-1,681,669,674,19541,26178,2383,22,8259,0,0,100936,44893,38.94,1.563,0.513,0.873,0.176,0,3.599,0.391,0.422,9.732,10.746,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-51.scen:
60.001,35329,68916,5307149,16266001,-1,718,713,714,18698,28021,2960,0,4348,0,0,94020,48145,36.783,1.306,0.54,0.804,0.184,0,2.586,0.416,0.412,11.396,12.478,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-52.scen:
9.1,5411,10594,741970,2317531,698,698,687,690,3733,2455,441,0,2514,0,0,16018,3406,5.464,0.235,0.077,0.131,0.037,0,0.946,0.062,0.072,1.615,1.771,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-53.scen:
60.001,42904,85088,4609435,14201555,-1,719,708,713,22918,31771,3164,0,7969,0,0,108726,53332,35.658,1.701,0.636,0.884,0.244,0,3.784,0.532,0.529,10.226,11.514,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-54.scen:
60.001,51766,102978,5401503,17254815,-1,685,677,681,23870,42242,3800,12,5712,0,0,115110,70675,34.596,2.237,0.683,0.71,1.129,0,2.917,0.522,0.674,12.045,13.35,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-55.scen:
60.001,42518,83949,5308823,15993505,-1,696,684,690,20060,29301,3932,0,9285,0,0,95455,44914,35.721,1.673,0.537,1.392,0.278,0,3.52,0.416,0.49,11.197,12.237,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-56.scen:
24.277,17402,33455,1995291,5969682,642,642,629,631,9535,12144,1391,31,3835,0,0,40109,16820,15.099,0.811,0.225,0.346,0.038,0,1.524,0.164,0.212,4.258,4.671,0.022,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-57.scen:
60.001,39562,78319,4943353,15583834,-1,677,663,670,16627,9146,1226,84,29106,0,0,108547,11381,35.184,1.63,0.484,0.526,0.113,0,7.604,0.267,0.461,10.807,11.742,0.015,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-58.scen:
60.001,36133,68642,4188638,11649869,-1,676,666,670,18086,24907,3351,10,7865,0,0,128162,31733,39.023,1.358,0.513,0.778,0.138,0,3.659,0.354,0.408,8.886,9.913,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-59.scen:
60.001,43890,85780,4661800,14649844,-1,714,701,707,19659,22069,4721,75,17025,0,0,118719,31777,35.789,1.934,0.62,0.605,0.131,0,5.518,0.438,0.552,10.227,11.502,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-60.scen:
60.001,41238,80927,4860728,14489268,-1,712,698,701,22023,23561,2364,91,15222,0,0,99856,39435,36.201,1.648,0.579,0.585,0.351,0,4.96,0.49,0.507,10.475,11.668,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-61.scen:
60.001,30831,60802,4263137,12594272,-1,721,706,715,15810,19266,2392,17,9156,0,0,97078,28623,37.627,1.22,0.49,0.674,0.155,0,4.165,0.383,0.384,9.331,10.266,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-62.scen:
60.001,25885,50157,3051595,9356692,-1,702,691,698,14386,16981,2671,11,6222,0,0,111272,28112,42.407,0.968,0.386,1.18,0.184,0,2.84,0.272,0.329,6.688,7.514,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-63.scen:
60.001,23392,46376,4644484,11751261,-1,686,672,680,6504,127,758,55,22452,0,0,80095,4154,40.638,0.835,0.375,0.419,0.03,0,6.493,0.112,0.216,9.162,9.892,0.022,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-64.scen:
60.001,36161,71929,4088800,13731847,-1,728,724,727,17873,25217,2635,0,8309,0,0,105042,55913,39.502,1.389,0.577,0.865,0.234,0,2.864,0.286,0.427,9.035,10.145,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-65.scen:
60.001,38383,74896,3869817,12340789,-1,691,680,684,17337,26646,5230,0,6507,0,0,109406,45177,37.847,1.566,0.502,1.173,0.259,0,3.559,0.428,0.423,8.789,9.754,0.02,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-66.scen:
60.001,49330,97058,5587694,17997541,-1,732,722,725,27879,31875,4310,53,13092,0,0,114863,49255,33.472,2.053,0.704,1.091,0.2,0,4.832,0.485,0.647,12.29,13.692,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-67.scen:
60.001,25477,48365,2833911,9502954,-1,713,704,707,12896,19377,2628,0,3472,0,0,97624,17433,42.698,1.023,0.407,1.613,0.047,0,2.907,0.261,0.33,6.276,7.007,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-68.scen:
60.001,22622,44013,3523975,9886544,-1,723,711,717,12454,13583,2221,0,6818,0,0,121348,13608,41.351,0.832,0.412,0.657,0.254,0,4.609,0.229,0.285,7.3,8.198,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-69.scen:
12.469,8396,16773,1156997,3594392,738,738,726,732,4499,60,326,0,8009,0,0,20499,6266,7.381,0.324,0.16,0.114,0.008,0,1.442,0.031,0.097,2.493,2.797,0.019,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-70.scen:
0.39,363,725,50543,141338,651,651,640,644,206,11,19,0,332,0,0,728,295,0.206,0.011,0.004,0.002,0,0,0.038,0.002,0.003,0.11,0.119,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-71.scen:
60.001,42236,84044,4865493,14356776,-1,687,670,680,15953,17727,4265,355,19889,0,0,124875,37190,36.091,1.982,0.587,0.601,0.16,0,6.169,0.278,0.501,10.359,11.575,0.02,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-72.scen:
60.001,26180,52120,5190498,13898891,-1,700,683,693,7650,440,709,4,25027,0,0,87851,6062,37.937,0.868,0.412,0.313,0.017,0,7.769,0.146,0.297,10.39,11.2,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-73.scen:
60.001,20036,39596,3357631,9730029,-1,727,718,722,11658,10895,2715,57,6369,0,0,97830,8628,39.651,0.729,0.365,0.982,0.304,0,4.927,0.311,0.237,6.946,7.742,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-74.scen:
60.001,48463,93766,5426937,15780887,-1,683,671,677,25981,33389,3983,349,10742,0,0,124224,48589,35.01,1.932,0.639,0.706,0.313,0,3.889,0.454,0.573,11.839,13.217,0.02,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-75.scen:
60.001,59268,116769,6159453,19926575,-1,677,664,672,36052,38206,8137,97,12828,0,0,105800,111329,31.971,2.564,0.835,0.867,0.385,0,4.076,0.489,0.719,13.672,15.417,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-76.scen:
60.001,49432,97087,4693585,14038670,-1,653,644,649,25033,34437,4749,134,10112,0,0,135873,37577,35.619,1.977,0.597,0.69,0.343,0,4.2,0.477,0.529,10.301,11.616,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-77.scen:
60.001,34150,67800,4701083,14955640,-1,669,659,663,22411,25799,1575,21,6755,0,0,104117,40689,37.565,1.428,0.55,0.573,0.615,0,4.072,0.388,0.485,10.232,11.205,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-78.scen:
60.001,40207,79183,4797982,15731501,-1,710,692,701,24342,21352,3890,10,14955,0,0,98593,38084,37.148,1.74,0.664,0.896,0.045,0,4.814,0.344,0.512,10.652,11.843,0.017,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-79.scen:
60.001,34028,65286,5993105,16256511,-1,777,759,765,17755,14478,4178,13,15359,0,0,79459,28115,35.194,1.471,0.505,0.592,0.077,0,5.211,0.344,0.39,12.376,13.342,0.019,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-80.scen:
60.001,31536,60599,4057603,12036418,-1,695,684,690,18151,23629,2127,544,5236,0,0,104068,37091,37.757,1.247,0.444,0.918,0.782,0,2.858,0.407,0.41,8.989,9.895,0.011,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-81.scen:
7.017,5598,11044,609336,2031860,675,675,666,671,4776,3334,738,2,1524,0,0,14269,6498,4.13,0.247,0.084,0.126,0.037,0,0.595,0.038,0.078,1.329,1.492,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-82.scen:
60.001,18502,36681,3785844,10042296,-1,764,754,758,9548,12854,1601,0,4047,0,0,63283,10061,44.427,0.754,0.284,0.588,0.149,0,3.166,0.281,0.241,7.55,8.044,0.02,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-83.scen:
0.244,259,503,22799,79164,645,645,634,642,137,48,24,0,186,0,0,630,72,0.136,0.006,0.003,0.001,0,0,0.032,0.001,0.005,0.052,0.055,0.01,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-84.scen:
60.001,37911,74426,4436826,13282397,-1,732,721,731,20392,25134,3700,27,9050,0,0,109485,43898,35.804,1.51,0.626,0.969,0.223,0,3.934,0.506,0.473,9.654,10.921,0.022,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-85.scen:
60.001,26760,52849,4322082,12704595,-1,704,694,702,15200,20351,1733,0,4676,0,0,98761,25531,38.521,1.13,0.425,0.701,0.3,0,3.482,0.339,0.344,9.247,10.081,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-86.scen:
60.001,48291,95121,6502797,19658589,-1,699,688,692,26303,33930,2992,9,11360,0,0,90068,48001,32.583,2.047,0.673,0.982,0.243,0,3.534,0.548,0.589,13.966,15.231,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-87.scen:
60.001,25862,50280,3932865,11091976,-1,681,668,675,11088,14448,2222,16,9176,0,0,92016,13794,40.952,0.93,0.383,0.612,0.131,0,4.433,0.282,0.347,8.225,8.957,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-88.scen:
60.001,50313,98501,4850173,14895204,-1,658,645,651,23489,17558,3496,317,28942,0,0,113960,21601,35.065,2.189,0.694,0.613,0.107,0,6.725,0.318,0.597,10.643,12.008,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-89.scen:
60.001,24145,47259,3905134,10726873,-1,726,715,719,13137,15210,1610,40,7285,0,0,103243,15765,40.532,0.925,0.327,0.435,0.456,0,4.439,0.263,0.319,8.288,8.995,0.023,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-90.scen:
18.228,10031,19643,1480131,4047643,664,664,649,651,5358,6045,501,1,3484,0,0,25329,8680,11.177,0.431,0.131,0.21,0.048,0,1.72,0.142,0.109,3.153,3.4,0.014,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-91.scen:
60.001,25393,50326,4308018,11339477,-1,715,701,705,7424,113,1332,622,23326,0,0,109550,4029,38.606,1.065,0.47,0.428,0.261,0,7.933,0.139,0.31,8.645,9.532,0.016,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-92.scen:
60.001,45882,89422,3758352,12762368,-1,679,671,675,21845,37214,5298,3,3367,0,0,120553,58064,39.123,1.802,0.596,1.256,0.189,0,2.208,0.41,0.519,8.516,9.728,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-93.scen:
0.339,308,612,30402,106662,767,767,763,764,176,176,52,0,79,0,0,777,215,0.192,0.012,0.005,0.003,0,0,0.032,0.001,0.004,0.073,0.083,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-94.scen:
60.001,33923,65584,5080530,14967394,-1,695,686,690,16763,21042,2405,23,10453,0,0,97031,47282,36.248,1.224,0.513,0.883,0.191,0,3.516,0.423,0.404,10.863,11.951,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-95.scen:
60.001,52554,99645,5009488,14017407,-1,659,652,658,23006,40797,3942,0,7815,0,0,128166,54821,34.088,1.947,0.703,0.798,0.264,0,3.521,0.608,0.572,10.646,11.891,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-96.scen:
60.001,32446,62066,5034631,14206258,-1,714,702,706,14653,15592,2961,34,13859,0,0,101594,27171,36.996,1.191,0.474,0.601,0.174,0,4.994,0.371,0.396,10.562,11.505,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-97.scen:
60.001,30542,60806,7458797,19978044,-1,700,677,687,10935,2153,1428,4,26957,0,0,77119,16954,33.885,1.11,0.454,0.653,0.048,0,6.711,0.171,0.366,14.835,15.747,0.018,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-98.scen:
60.001,26799,52664,4796946,14149870,-1,713,701,706,13756,18800,1907,16,6076,0,0,79770,21068,37.416,1.029,0.407,0.508,0.211,0,4.327,0.469,0.353,10.32,11.116,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-99.scen:
60.001,44040,86799,5336533,16352832,-1,702,689,695,23117,31429,5623,4,6984,0,0,90286,85697,34.822,1.745,0.614,0.846,0.196,0,3.145,0.584,0.499,11.684,12.893,0.022,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-100.scen:
60.001,40021,79717,5613320,15831196,-1,899,884,894,7756,806,4685,47,34483,0,0,106075,115018,34.18,2.367,0.909,0.921,0.072,0,5.536,0.09,0.599,11.86,13.601,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-1.scen:
60.001,21549,42908,3880323,11262489,-1,923,909,916,12220,135,555,40,20819,0,0,117911,2117,37.57,0.928,0.587,0.456,0.11,0,8.869,0.163,0.396,8.358,9.624,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-2.scen:
60.001,24611,48897,5501281,14667293,-1,961,946,953,8693,17,886,0,23708,0,0,104656,1018,36.221,1.031,0.542,0.422,0.02,0,8.416,0.155,0.354,10.664,11.781,0.026,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-3.scen:
60.001,24793,49340,3871363,11299512,-1,942,924,937,10467,153,2596,0,22044,0,0,136261,35712,38.477,1.227,0.67,0.72,0.037,0,7.751,0.09,0.39,7.825,9.155,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-4.scen:
60.001,20669,39275,3762970,10238556,-1,967,954,960,9998,14578,1736,4,4351,0,0,81655,18848,40.664,0.924,0.404,0.527,0.118,0,3.749,0.303,0.321,7.674,8.537,0.028,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-5.scen:
60.001,20004,39866,4036650,11658849,-1,991,976,986,8049,179,936,168,18721,0,0,116167,8797,37.973,1.107,0.529,0.634,0.037,0,8.629,0.111,0.309,8.306,9.384,0.009,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-6.scen:
60.001,21143,42242,4409983,12124676,-1,861,843,847,7816,27,829,11,20276,0,0,110058,2592,37.534,1.022,0.568,0.537,0.035,0,8.216,0.154,0.319,9.067,10.266,0.027,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-7.scen:
60.001,23961,47915,5007526,14153152,-1,913,899,904,8418,39,462,9,23451,0,0,105067,2694,36.808,1.054,0.53,0.7,0.054,0,7.5,0.153,0.358,10.37,11.506,0.029,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-8.scen:
60.001,20014,39984,4594123,11911325,-1,881,864,866,7420,16,518,12,19468,0,0,96086,629,38.695,0.842,0.448,0.277,0.03,0,8.05,0.166,0.274,9.047,9.916,0.02,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-9.scen:
60.001,25862,51652,5632633,15080764,-1,920,900,912,9393,236,3314,12,22300,0,0,115857,72065,36.815,1.233,0.671,0.844,0.048,0,5.814,0.114,0.401,11.34,12.626,0.014,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-10.scen:
60.001,22045,43498,4504801,13302764,-1,944,929,940,12942,82,1642,1,20320,0,0,118903,18130,37.689,1.06,0.679,0.716,0.028,0,7.249,0.099,0.401,9.442,10.921,0.017,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-11.scen:
60.001,17561,34862,4637265,11382528,-1,949,931,940,6340,358,551,3,16649,0,0,94705,17341,39.06,0.886,0.47,0.711,0.026,0,7.476,0.083,0.26,8.924,9.88,0.01,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-12.scen:
60.001,18995,37959,4038456,11924951,-1,975,962,970,8085,89,983,16,17907,0,0,115538,13949,39.771,0.902,0.542,0.699,0.033,0,7.264,0.099,0.303,8.112,9.187,0.025,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-80-agents-13.scen:
