runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.031,12,23,2422,6528,440,440,430,440,11,2,6,0,3,0,0,42,0,0.019,0,0,0.002,0,0,0.004,0,0,0.002,0.002,0.016,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-14.scen:
0.153,121,241,16818,40374,478,478,468,472,154,52,12,0,57,0,0,315,41,0.086,0.001,0.002,0,0,0,0.022,0.001,0.001,0.034,0.035,0.013,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-15.scen:
0.022,25,49,2231,6900,480,480,476,478,13,13,5,1,5,0,0,62,1,0.013,0,0,0,0,0,0.002,0,0,0.004,0.004,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-16.scen:
0.023,9,17,1935,5606,497,497,495,495,15,2,2,0,4,0,0,33,0,0.011,0,0,0,0,0,0.006,0,0,0.004,0.004,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-17.scen:
0.025,18,35,1978,5763,417,417,413,415,12,3,3,0,11,0,0,46,3,0.013,0,0.001,0,0,0,0.001,0,0.001,0.006,0.006,0.014,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-18.scen:
0.021,4,7,1293,4103,514,514,512,514,12,2,1,0,0,0,0,25,0,0.009,0,0.001,0.001,0,0,0.003,0,0,0.002,0.002,0.011,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-19.scen:
60.001,14326,28493,2340137,5537822,-1,470,456,464,6051,10650,366,0,3310,0,0,38922,8153,51.055,0.378,0.136,0.361,0.033,0,2.702,0.112,0.12,4.061,4.266,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-20.scen:
0.039,16,31,2198,6225,465,465,455,465,13,5,3,0,7,0,0,50,0,0.024,0,0,0,0,0,0.003,0,0.002,0.008,0.008,0.014,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-21.scen:
0.02,20,39,2707,7778,455,455,449,453,21,5,4,0,10,0,0,46,2,0.011,0,0.001,0,0,0,0.002,0,0.001,0.003,0.004,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-22.scen:
0.025,21,38,4417,9521,434,434,426,432,23,4,3,0,13,0,0,41,0,0.012,0,0,0,0,0,0.003,0,0,0.008,0.008,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-23.scen:
0.101,45,86,9961,20405,468,468,460,466,13,3,6,0,35,0,0,101,13,0.063,0.002,0,0.002,0,0,0.015,0,0,0.016,0.016,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-24.scen:
0.026,20,39,2281,6627,460,460,450,460,13,13,3,0,3,0,0,62,0,0.016,0.001,0,0,0,0,0.003,0,0.001,0.002,0.003,0.011,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-25.scen:
0.008,5,9,1173,3667,452,452,446,452,9,1,3,0,0,0,0,18,0,0.004,0,0,0,0,0,0.001,0,0,0.001,0.001,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-26.scen:
0.042,42,83,5360,13833,434,434,424,430,31,1,4,0,36,0,0,100,15,0.024,0.001,0.001,0.001,0,0,0.004,0.001,0,0.008,0.01,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-27.scen:
0.082,67,123,6674,17804,420,420,414,418,70,27,11,0,28,0,0,164,10,0.043,0.001,0.002,0.003,0.001,0,0.012,0,0.001,0.015,0.018,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-28.scen:
0.013,13,24,2167,5492,439,439,433,439,16,1,5,1,5,0,0,35,4,0.007,0,0,0,0,0,0.001,0,0,0.004,0.004,0.005,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-29.scen:
0.006,5,9,1051,3134,466,466,460,466,5,0,2,0,2,0,0,9,0,0.003,0,0,0,0,0,0,0,0,0.001,0.001,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-30.scen:
0.007,4,7,1087,3441,439,439,437,439,7,0,1,0,2,0,0,19,0,0.003,0,0,0,0,0,0.001,0,0,0.002,0.002,0.005,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-31.scen:
0.025,32,59,3508,10429,444,444,436,442,46,16,7,0,8,0,0,47,16,0.016,0.002,0,0.001,0,0,0,0,0.001,0.004,0.004,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-32.scen:
0.015,14,27,1824,5605,487,487,485,487,15,5,3,0,5,0,0,30,1,0.008,0,0,0,0,0,0.004,0,0.001,0.002,0.002,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-33.scen:
0.009,8,15,1591,4268,434,434,432,432,6,1,0,0,6,0,0,17,0,0.004,0,0,0,0,0,0.001,0,0,0.002,0.002,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-34.scen:
0.061,82,158,8875,22419,469,469,459,465,45,26,15,0,40,0,0,149,39,0.033,0.003,0,0,0,0,0.005,0,0.002,0.018,0.018,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-35.scen:
7.201,4010,7543,590818,1282503,452,452,444,452,1668,2724,441,1,843,0,0,10134,3374,5.1,0.117,0.042,0.096,0.001,0,0.522,0.028,0.047,0.992,1.058,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-36.scen:
0.019,11,21,1570,4633,441,441,439,441,8,4,1,0,5,0,0,28,0,0.009,0,0,0.001,0,0,0.002,0,0.001,0.004,0.004,0.015,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-37.scen:
0.015,12,23,1985,5611,521,521,511,520,8,0,8,0,3,0,0,27,0,0.006,0,0,0,0,0,0.004,0,0.001,0.003,0.003,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-38.scen:
60.001,33354,58844,4199726,9223329,-1,468,466,468,17301,27499,2795,0,3060,0,0,89395,41459,44.811,0.825,0.302,0.558,0.11,0,2.999,0.219,0.308,6.987,7.529,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-39.scen:
0.084,37,73,10765,23270,523,523,515,521,33,12,5,0,19,0,0,98,14,0.045,0.001,0,0.001,0,0,0.012,0,0,0.019,0.019,0.015,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-40.scen:
0.024,7,13,1563,4551,448,448,446,448,15,0,1,0,5,0,0,32,0,0.011,0.001,0.001,0,0,0,0.005,0,0,0.002,0.003,0.016,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-41.scen:
2.209,1840,3515,208536,499941,472,472,460,466,905,1353,132,2,352,0,0,4559,1667,1.401,0.048,0.018,0.028,0.004,0,0.176,0.013,0.016,0.382,0.414,0.005,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-42.scen:
0.03,13,27,2869,7283,471,471,467,467,17,2,2,0,9,0,0,38,3,0.014,0.002,0,0,0,0,0.004,0,0,0.005,0.005,0.017,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-43.scen:
0.056,18,32,3220,8666,492,492,490,492,30,8,2,0,7,0,0,74,0,0.037,0.001,0,0,0,0,0.003,0,0,0.01,0.011,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-44.scen:
0.082,127,242,11888,33346,457,457,443,455,158,1,70,0,55,0,0,165,121,0.036,0.003,0.003,0.001,0,0,0.016,0.001,0,0.017,0.023,0.005,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-45.scen:
0.012,10,19,1455,4436,452,452,448,452,11,3,2,0,4,0,0,25,0,0.005,0,0,0,0,0,0.002,0,0,0.002,0.002,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-46.scen:
11.92,11195,21660,1069342,2499685,448,448,438,448,3577,8012,515,0,2667,0,0,20911,13130,7.954,0.283,0.092,0.094,0.009,0,0.892,0.05,0.096,1.854,2.011,0.005,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-47.scen:
0.573,597,1195,82509,184492,464,464,450,460,233,24,36,0,537,0,0,922,218,0.306,0.011,0.004,0.007,0.002,0,0.079,0,0.002,0.141,0.145,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-48.scen:
0.026,16,30,2936,8154,460,460,454,458,25,6,1,0,8,0,0,46,0,0.015,0,0,0,0,0,0.004,0,0,0.003,0.003,0.015,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-49.scen:
0.015,10,19,2064,5576,453,453,447,453,11,1,2,0,6,0,0,31,0,0.008,0,0.001,0,0,0,0.001,0,0,0.003,0.004,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-50.scen:
0.191,179,354,17751,42981,437,437,427,431,24,22,21,0,135,0,0,300,43,0.115,0.005,0.002,0.001,0,0,0.025,0,0.004,0.038,0.041,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-51.scen:
0.014,6,11,1422,4476,472,472,472,472,13,2,0,0,3,0,0,22,0,0.008,0,0,0,0,0,0.001,0,0,0.002,0.002,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-52.scen:
0.063,31,61,4979,13824,486,486,480,484,41,3,4,0,23,0,0,106,8,0.037,0,0.001,0.001,0,0,0.011,0,0,0.007,0.008,0.016,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-53.scen:
0.03,25,49,4126,10834,490,490,482,486,26,3,3,0,18,0,0,48,11,0.014,0,0.001,0,0,0,0.006,0,0,0.006,0.007,0.011,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-54.scen:
0.104,99,196,13143,32276,444,444,436,442,59,16,13,0,70,0,0,249,7,0.06,0.002,0,0.001,0,0,0.006,0,0.002,0.029,0.03,0.005,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-55.scen:
0.022,10,19,2511,7035,436,436,430,434,18,1,2,0,6,0,0,34,0,0.009,0.001,0,0,0,0,0.004,0,0,0.003,0.004,0.012,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-56.scen:
0.01,13,25,1562,4741,444,444,438,440,11,2,2,0,8,0,0,29,10,0.003,0.002,0,0,0,0,0.003,0,0,0.001,0.001,0.005,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-57.scen:
2.509,1376,2625,204271,421318,464,464,452,454,678,699,139,3,535,0,0,3921,373,1.712,0.031,0.017,0.022,0.001,0,0.286,0.009,0.014,0.354,0.38,0.013,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-58.scen:
0.127,110,216,10695,27344,422,422,414,418,61,33,2,0,74,0,0,252,18,0.071,0.005,0.001,0,0,0,0.014,0.001,0.003,0.026,0.029,0.015,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-59.scen:
4.85,10544,20830,761436,2077825,463,463,453,455,5990,6036,2146,11,2351,0,0,10747,20723,2.189,0.284,0.112,0.126,0.026,0,0.314,0.05,0.089,1.45,1.633,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-60.scen:
0.471,368,676,35961,86571,454,454,444,448,237,229,49,0,90,0,0,617,327,0.325,0.012,0,0.005,0.002,0,0.031,0.002,0.001,0.066,0.072,0.015,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-61.scen:
0.077,55,106,5406,14623,463,463,453,459,27,6,9,1,38,0,0,73,15,0.03,0.003,0.001,0.001,0.001,0,0.018,0,0.001,0.018,0.02,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-62.scen:
0.914,586,1171,73034,175119,444,444,438,442,311,483,86,0,16,0,0,1601,570,0.67,0.007,0.007,0.019,0,0,0.05,0.001,0.004,0.124,0.137,0.005,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-63.scen:
0.112,68,132,9488,23719,451,451,441,449,63,10,15,0,42,0,0,177,4,0.072,0.002,0.001,0,0,0,0.013,0.001,0,0.02,0.021,0.015,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-64.scen:
0.013,6,11,1762,4886,471,471,469,471,12,1,0,0,4,0,0,25,0,0.007,0,0,0,0,0,0.002,0,0,0.002,0.002,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-65.scen:
0.012,6,11,1174,3784,416,416,414,416,12,1,3,0,1,0,0,29,0,0.007,0,0,0.001,0,0,0,0,0,0.001,0.001,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-66.scen:
0.037,32,63,3613,9946,492,492,488,490,15,20,3,1,7,0,0,101,6,0.025,0.001,0,0.002,0,0,0.002,0,0.001,0.003,0.004,0.005,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-67.scen:
0.021,16,30,2443,6826,469,469,465,467,14,3,2,0,10,0,0,41,0,0.011,0,0.002,0,0,0,0.004,0,0,0.001,0.004,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-68.scen:
0.016,10,19,1698,5218,477,477,473,475,12,5,2,0,2,0,0,34,0,0.009,0,0,0,0,0,0.003,0,0,0.003,0.003,0.005,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-69.scen:
0.025,25,47,3756,9816,506,506,498,504,22,3,8,0,13,0,0,44,3,0.01,0.003,0,0,0,0,0.005,0,0.001,0.005,0.005,0.005,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-70.scen:
0.035,24,47,4219,9419,424,424,412,416,18,3,1,0,19,0,0,57,8,0.02,0.001,0,0,0,0,0.002,0,0,0.01,0.01,0.015,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-71.scen:
0.052,42,83,4351,11658,433,433,421,429,22,12,4,0,25,0,0,133,10,0.031,0.002,0.001,0.002,0,0,0.005,0,0,0.005,0.007,0.015,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-72.scen:
0.132,96,189,8688,22066,441,441,429,437,29,5,6,0,84,0,0,192,21,0.072,0.005,0.001,0.003,0.001,0,0.022,0,0.002,0.023,0.025,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-73.scen:
0.407,261,519,29821,69246,475,475,471,475,116,201,5,0,54,0,0,753,180,0.29,0.005,0.002,0.004,0,0,0.033,0.001,0.004,0.058,0.063,0.015,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-74.scen:
0.015,12,23,1917,5750,466,466,462,466,14,7,2,0,2,0,0,41,1,0.007,0.001,0,0,0,0,0.003,0,0,0.003,0.003,0.005,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-75.scen:
0.027,23,41,2908,8370,450,450,442,448,37,0,15,0,7,0,0,31,13,0.014,0.002,0.001,0,0,0,0.003,0,0.001,0.003,0.004,0.015,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-76.scen:
0.025,15,29,2425,6592,436,436,430,434,13,3,1,0,10,0,0,48,0,0.014,0,0,0,0,0,0.002,0,0,0.005,0.006,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-77.scen:
0.011,6,11,1581,4740,441,441,441,441,15,3,0,0,2,0,0,31,0,0.005,0,0,0,0,0,0.002,0,0,0.003,0.003,0.005,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-78.scen:
0.072,55,109,11348,25343,483,483,473,479,36,16,17,0,21,0,0,112,33,0.036,0.001,0.001,0.002,0,0,0.008,0,0.001,0.023,0.024,0.005,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-79.scen:
30.133,19401,37555,2724935,6398057,518,518,506,512,10580,16028,1678,0,1695,0,0,41647,21394,21.123,0.547,0.205,0.43,0.02,0,1.901,0.136,0.164,4.542,4.868,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-80.scen:
0.037,42,83,4762,13137,465,465,455,463,32,4,12,0,25,0,0,58,22,0.016,0.003,0.001,0,0,0,0.007,0,0,0.007,0.008,0.012,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-81.scen:
0.011,6,11,1310,4129,461,461,457,461,11,1,2,0,2,0,0,26,0,0.007,0,0,0,0,0,0.001,0,0,0.001,0.001,0.005,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-82.scen:
0.024,15,27,2964,7965,535,535,529,533,22,1,3,0,10,0,0,40,1,0.01,0,0.001,0,0,0,0.006,0,0,0.005,0.006,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-83.scen:
0.015,9,17,1521,4627,453,453,443,453,12,2,3,0,3,0,0,34,0,0.008,0,0,0,0,0,0.001,0,0,0.004,0.004,0.005,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-84.scen:
0.027,16,31,3125,8188,522,522,510,522,15,3,6,0,6,0,0,50,0,0.015,0,0,0.002,0,0,0.003,0,0,0.004,0.004,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-85.scen:
0.059,72,142,9097,20968,459,459,449,457,20,24,9,0,38,0,0,102,23,0.029,0,0.002,0,0,0,0.009,0,0.001,0.014,0.017,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-86.scen:
0.036,21,41,3992,9915,462,462,454,458,16,2,1,0,17,0,0,39,0,0.015,0.002,0,0,0,0,0.003,0,0,0.013,0.013,0.017,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-87.scen:
0.053,39,78,6356,15013,488,488,482,486,25,9,3,0,27,0,0,78,2,0.032,0,0,0.001,0,0,0.004,0,0,0.014,0.014,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-88.scen:
0.022,21,39,2959,7681,451,451,445,449,13,3,3,0,14,0,0,45,8,0.011,0.001,0,0,0,0,0.002,0,0,0.006,0.007,0.005,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-89.scen:
0.02,9,17,1778,5278,473,473,469,473,13,1,1,0,6,0,0,40,0,0.012,0,0.001,0.001,0,0,0.002,0,0,0.003,0.003,0.005,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-90.scen:
7.421,2435,4827,494178,933560,443,443,429,432,1079,1397,218,0,820,0,0,7456,1722,5.819,0.059,0.022,0.05,0.002,0,0.473,0.019,0.018,0.768,0.801,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-91.scen:
0.099,103,200,10545,25547,467,467,457,461,48,24,20,0,58,0,0,273,8,0.064,0.003,0.001,0.001,0.001,0,0.008,0,0.001,0.015,0.017,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-92.scen:
0.117,74,149,11646,28943,467,467,463,463,67,55,11,1,7,0,0,214,71,0.071,0.001,0.003,0.001,0,0,0.011,0,0.001,0.02,0.025,0.015,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-93.scen:
0.019,4,6,1265,3950,533,533,531,533,11,0,1,0,2,0,0,22,0,0.009,0.001,0,0,0,0,0.002,0,0,0.002,0.002,0.015,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-94.scen:
0.027,17,33,3543,9495,477,477,473,475,19,9,1,0,6,0,0,58,2,0.018,0,0,0.001,0,0,0.003,0,0,0.003,0.003,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-95.scen:
0.005,2,3,715,2440,427,427,425,427,9,0,1,0,0,0,0,11,0,0.002,0,0,0,0,0,0,0,0,0.001,0.001,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-96.scen:
0.052,33,65,6267,15495,484,484,478,480,21,9,7,0,16,0,0,76,5,0.025,0.001,0.001,0.001,0,0,0.01,0,0,0.009,0.011,0.014,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-97.scen:
0.027,17,33,2319,6623,503,503,495,503,14,8,3,0,5,0,0,53,1,0.014,0,0,0,0,0,0.005,0,0,0.003,0.003,0.014,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-98.scen:
0.014,8,15,1446,4489,460,460,456,460,9,1,1,0,5,0,0,25,0,0.007,0,0.001,0,0,0,0.001,0,0,0.003,0.004,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-99.scen:
0.016,10,19,1674,4990,468,468,464,468,14,3,1,0,5,0,0,37,0,0.009,0,0,0,0,0,0.002,0,0,0.002,0.003,0.004,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-40-agents-100.scen:
60.002,40887,77509,5834457,12330689,-1,663,641,651,22093,24565,2697,107,13518,0,0,109785,35802,37.643,1.746,0.544,0.708,0.122,0,5.588,0.334,0.48,9.923,10.934,0.008,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-1.scen:
0.177,115,211,17943,42233,706,706,698,702,73,52,11,0,51,0,0,367,5,0.099,0.006,0.002,0.001,0,0,0.026,0.001,0.001,0.029,0.034,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-2.scen:
3.267,2540,4972,456091,926731,714,714,696,706,1046,111,243,0,2185,0,0,5612,277,1.793,0.116,0.031,0.038,0.002,0,0.418,0.019,0.026,0.76,0.818,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-3.scen:
60.001,34457,67487,4189668,9202735,-1,722,712,720,18758,24217,2539,0,7701,0,0,112356,29757,38.96,1.409,0.459,0.941,0.073,0,4.16,0.354,0.466,7.454,8.318,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-4.scen:
2.654,1380,2727,211701,480719,743,743,731,735,460,671,71,0,637,0,0,3307,584,1.82,0.032,0.019,0.039,0.002,0,0.238,0.01,0.021,0.394,0.432,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-5.scen:
60.001,44938,85968,4659190,10968009,-1,758,738,749,21132,33236,4247,0,7455,0,0,102629,48468,38.21,1.667,0.62,1.03,0.159,0,4.127,0.412,0.565,8.605,9.782,0.019,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-6.scen:
60.001,41834,80781,4740857,11252524,-1,658,646,650,21381,28082,4876,17,8859,0,0,123748,30135,36.438,1.771,0.57,0.902,0.11,0,5.755,0.496,0.498,8.638,9.761,0.017,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-7.scen:
60.001,35783,68528,4810648,10634511,-1,690,672,676,17700,24125,3178,61,8419,0,0,92324,26240,37.887,1.504,0.529,0.726,0.146,0,5.355,0.429,0.444,8.79,9.841,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-8.scen:
60.001,46662,85620,5746746,12697338,-1,678,670,674,18908,29889,2536,0,14237,0,0,103326,55396,36.658,1.696,0.59,0.7,0.069,0,4.714,0.413,0.594,10.374,11.509,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-9.scen:
60.001,44325,86487,4695112,10558514,-1,713,693,703,21288,26560,5800,2,11963,0,0,122094,75690,35.607,1.73,0.679,1.002,0.09,0,3.707,0.498,0.516,8.811,10.337,0.012,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-10.scen:
1.523,1036,1998,158207,351766,711,711,697,706,547,267,58,0,710,0,0,2795,145,0.863,0.041,0.023,0.008,0.001,0,0.189,0.009,0.02,0.303,0.345,0.007,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-11.scen:
60.001,26814,51924,4733171,9709882,-1,714,690,702,11905,11610,1395,2,13807,0,0,82822,16288,39.13,1.147,0.385,0.57,0.042,0,6.51,0.267,0.336,8.401,9.166,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-12.scen:
60.001,30258,56873,3554340,8135272,-1,745,731,745,13371,18831,1971,0,9456,0,0,114020,26405,41.575,1.137,0.42,0.736,0.08,0,4.819,0.327,0.391,6.528,7.346,0.006,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-13.scen:
60.001,30234,55874,3822026,8204818,-1,658,640,654,13199,17715,2859,30,9630,0,0,101254,16004,39.121,1.113,0.419,0.576,0.06,0,6.311,0.33,0.376,6.95,7.773,0.012,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-14.scen:
60.001,43013,82735,5807770,12468890,-1,750,732,742,23914,28278,2891,0,11844,0,0,104698,57862,35.146,1.817,0.569,0.775,0.175,0,4.608,0.563,0.569,10.339,11.54,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-15.scen:
2.047,1553,3095,193643,466729,682,682,668,674,928,491,90,29,942,0,0,4821,106,1.173,0.066,0.024,0.021,0.003,0,0.27,0.009,0.023,0.379,0.429,0.022,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-16.scen:
60.001,46072,89435,5555647,13123873,-1,735,727,729,21554,30954,2885,34,12199,0,0,105680,60326,36.569,1.916,0.653,0.822,0.156,0,4.064,0.472,0.562,10.036,11.285,0.021,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-17.scen:
60.001,29207,55317,3614070,8438736,-1,670,662,664,13457,20514,2769,69,5855,0,0,111632,21988,40.602,1.062,0.435,1.158,0.163,0,3.616,0.344,0.292,6.572,7.464,0.022,WDG+GR+GC+T+BP with AStar,instances/empty-16-16/empty-16-16-random-60-agents-18.scen:
