runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.094,20,37,40604,54618,2078,1974,1942,1974,17,10,7,0,0,12,0,0,0,19,1,0,48,4,3.57895,0.263158,0.027,0,0,0,0.001,0,0.011,0,0.001,0.048,0.048,0.047,WDG+R+C+T+BP with AStar,instances/random-32-32-20/random-32-32-20-random-80-agents-16.scen
0.061,27,55,16848,34042,1821,1729,1711,1729,28,5,18,2,0,7,0,0,0,27,1,0,54,3,0.518519,1.14815,0.019,0,0.001,0,0,0,0.014,0,0,0.021,0.022,0.029,WDG+R+C+T+BP with AStar,instances/random-32-32-20/random-32-32-20-random-80-agents-17.scen
0.094,28,55,29448,53652,1898,1732,1710,1732,29,8,10,1,0,16,0,0,0,27,1,0,67,5,1.7037,0.333333,0.029,0,0.002,0,0.002,0,0.019,0,0,0.033,0.035,0.051,WDG+R+C+T+BP with AStar,instances/random-32-32-20/random-32-32-20-random-80-agents-18.scen
0.049,22,43,12217,26118,1943,1847,1829,1847,18,10,13,0,0,8,0,0,0,21,1,0,47,2,1.61905,0.333333,0.014,0,0.001,0,0.001,0,0.014,0,0,0.011,0.012,0.039,WDG+R+C+T+BP with AStar,instances/random-32-32-20/random-32-32-20-random-80-agents-19.scen
0.116,28,55,44335,63933,2200,2006,1982,2006,20,6,11,1,3,13,0,0,0,28,1,0,60,2,1.71429,0.5,0.036,0,0.001,0,0,0,0.013,0,0.001,0.059,0.059,0.052,WDG+R+C+T+BP with AStar,instances/random-32-32-20/random-32-32-20-random-80-agents-20.scen
0.058,29,57,17471,34173,2013,1837,1817,1837,7,15,10,1,0,17,0,0,0,28,1,0,64,3,2,-0.214286,0.017,0,0.004,0,0.001,0,0.011,0,0.002,0.018,0.021,0.029,WDG+R+C+T+BP with AStar,instances/random-32-32-20/random-32-32-20-random-80-agents-21.scen
0.074,25,51,18005,35485,2068,1908,1886,1908,18,10,9,0,0,16,0,0,0,25,1,0,62,2,1.36,0.56,0.03,0,0.002,0,0.003,0,0.014,0,0.002,0.016,0.018,0.028,WDG+R+C+T+BP with AStar,instances/random-32-32-20/random-32-32-20-random-80-agents-22.scen
0.063,17,32,14893,30076,1905,1797,1775,1797,21,6,8,0,1,7,0,0,0,16,1,0,59,2,1.25,0.375,0.02,0,0.001,0,0.002,0,0.014,0,0.001,0.02,0.021,0.027,WDG+R+C+T+BP with AStar,instances/random-32-32-20/random-32-32-20-random-80-agents-23.scen
0.066,21,41,15065,29032,1880,1756,1734,1756,18,10,4,1,1,14,0,0,0,20,1,0,59,2,3.3,0.05,0.03,0,0.001,0.001,0.001,0,0.007,0,0,0.02,0.021,0.038,WDG+R+C+T+BP with AStar,instances/random-32-32-20/random-32-32-20-random-80-agents-24.scen
0.032,28,54,7848,18493,1891,1829,1807,1829,11,10,16,1,2,8,0,0,0,27,1,0,34,1,1.11111,0.666667,0.008,0,0,0,0.001,0,0.008,0,0,0.009,0.009,0.029,WDG+R+C+T+BP with AStar,instances/random-32-32-20/random-32-32-20-random-80-agents-25.scen
