runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value, root f value,#adopt bypasses,cardinal conflicts,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,chosen from cleanup,chosen from open,chosen from focal,#solve MVCs,#merge MDDs,#solve 2 agents,#memoization,cost error,distance error,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
0.015,1,1,3152,12205,1861,1848,1847,1848,8,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0.002,0,0,0,0,0,0.003,0,0,0.001,0.001,0.037,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-11.scen
0.009,1,1,2425,9777,1759,1743,1743,1743,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0.001,0.001,0.034,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-12.scen
0.014,10,19,3158,12127,1703,1677,1677,1677,6,0,9,0,0,0,0,0,0,9,1,0,9,0,-0.111111,2,0.001,0,0.001,0,0,0,0.003,0,0,0.002,0.002,0.043,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-13.scen
0.008,1,1,2322,9598,1760,1738,1738,1738,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0.04,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-14.scen
0.01,1,1,2524,10258,1805,1793,1793,1793,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.001,0,0,0,0,0,0.001,0,0,0.001,0.001,0.035,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-15.scen
0.015,2,3,3091,12039,1781,1762,1762,1762,10,0,1,0,0,0,0,0,0,1,1,0,11,0,0,1,0.002,0,0,0,0,0,0.004,0,0,0.001,0.001,0.036,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-16.scen
0.012,1,1,3165,12421,1829,1812,1811,1812,7,0,0,0,0,0,0,0,0,0,1,0,7,2,0,0,0.001,0,0,0,0,0,0.002,0,0,0.001,0.001,0.036,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-17.scen
0.01,2,3,2323,9599,1646,1638,1637,1638,5,0,1,0,0,0,0,0,0,1,1,0,5,0,0,1,0.001,0,0,0,0,0,0.001,0,0.001,0.001,0.001,0.037,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-18.scen
0.015,4,7,3167,12247,1843,1818,1814,1818,5,2,3,0,0,0,0,0,0,3,1,0,9,0,0.333333,0.666667,0.003,0,0,0,0,0,0.002,0,0,0.002,0.002,0.036,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-19.scen
0.008,1,3,2338,9633,1724,1713,1713,1713,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0,1,0,0,0.001,0,0,0,0,0,0,0.001,0.001,0.036,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-20.scen
0.013,2,3,2998,11919,1805,1784,1782,1784,5,1,1,0,0,0,0,0,0,1,1,0,7,0,2,-1,0.002,0,0.001,0,0,0,0.002,0,0,0,0,0.037,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-21.scen
0.011,2,3,2844,11579,1969,1957,1957,1957,5,0,1,0,0,0,0,0,0,1,1,0,5,0,0,1,0.001,0,0,0,0,0,0.001,0,0,0.002,0.002,0.042,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-22.scen
0.013,5,9,2680,11021,1851,1834,1830,1834,6,2,4,0,0,0,0,0,0,4,1,0,10,0,0.75,0.5,0.002,0,0.001,0,0,0,0.003,0,0,0.001,0.001,0.035,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-23.scen
0.014,3,5,3100,12039,1826,1807,1805,1807,5,1,2,0,0,0,0,0,0,2,1,0,10,0,0.5,-0.5,0.002,0,0.001,0,0,0,0.003,0,0,0.001,0.001,0.04,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-24.scen
0.017,12,23,3897,14296,1700,1674,1671,1674,8,2,10,1,0,0,0,0,0,11,1,0,12,0,0.545455,0.818182,0.003,0,0,0,0,0,0.005,0,0,0.002,0.002,0.039,WDG+R+C+BP with AStar,instances/random-32-32-10/random-32-32-10-random-80-agents-25.scen
